artist,title,date,classification,nationality,yearacquired,dimensions,blackartist,institution
Man Ray,Salle de Bain,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,Salle de Bain,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,Salle de Bain,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,Salle de Bain,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,Salle de Bain,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,Salle de Bain,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,Salle de Bain,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Lotte Jacobi,Curves,1946–1955,Photograph,,2022.0,image/sheet: 25.4 × 20.3 cm (10 × 8 in.),False,National Gallery of Art
Lotte Jacobi,Curves,1946–1955,Photograph,,2022.0,image/sheet: 25.4 × 20.3 cm (10 × 8 in.),False,National Gallery of Art
Lotte Jacobi,Curves,1946–1955,Photograph,,2022.0,image/sheet: 25.4 × 20.3 cm (10 × 8 in.),False,National Gallery of Art
Lotte Jacobi,Curves,1946–1955,Photograph,,2022.0,image/sheet: 25.4 × 20.3 cm (10 × 8 in.),False,National Gallery of Art
Lotte Jacobi,Curves,1946–1955,Photograph,,2022.0,image/sheet: 25.4 × 20.3 cm (10 × 8 in.),False,National Gallery of Art
Louis De Clercq,"Kalaat-Esch-Schekif, Beaufort—Vue partielle de l'enceinte sud-ouest (Partial view of the south-west enclosure)",1860,Photograph,,2022.0,"image/sheet: 21.3 × 27.7 cm (8 3/8 × 10 7/8 in.)
mount: 45.2 × 60.7 cm (17 13/16 × 23 7/8 in.)",False,National Gallery of Art
Louis De Clercq,"Kalaat-Esch-Schekif, Beaufort—Vue partielle de l'enceinte sud-ouest (Partial view of the south-west enclosure)",1860,Photograph,,2022.0,"image/sheet: 21.3 × 27.7 cm (8 3/8 × 10 7/8 in.)
mount: 45.2 × 60.7 cm (17 13/16 × 23 7/8 in.)",False,National Gallery of Art
Louis De Clercq,"Kalaat-Esch-Schekif, Beaufort—Vue partielle de l'enceinte sud-ouest (Partial view of the south-west enclosure)",1860,Photograph,,2022.0,"image/sheet: 21.3 × 27.7 cm (8 3/8 × 10 7/8 in.)
mount: 45.2 × 60.7 cm (17 13/16 × 23 7/8 in.)",False,National Gallery of Art
Louis De Clercq,"Kalaat-Esch-Schekif, Beaufort—Vue partielle de l'enceinte sud-ouest (Partial view of the south-west enclosure)",1860,Photograph,,2022.0,"image/sheet: 21.3 × 27.7 cm (8 3/8 × 10 7/8 in.)
mount: 45.2 × 60.7 cm (17 13/16 × 23 7/8 in.)",False,National Gallery of Art
Louis De Clercq,"Kalaat-Esch-Schekif, Beaufort—Vue partielle de l'enceinte sud-ouest (Partial view of the south-west enclosure)",1860,Photograph,,2022.0,"image/sheet: 21.3 × 27.7 cm (8 3/8 × 10 7/8 in.)
mount: 45.2 × 60.7 cm (17 13/16 × 23 7/8 in.)",False,National Gallery of Art
Louis De Clercq,"Kalaat-Esch-Schekif, Beaufort—Vue partielle de l'enceinte sud-ouest (Partial view of the south-west enclosure)",1860,Photograph,,2022.0,"image/sheet: 21.3 × 27.7 cm (8 3/8 × 10 7/8 in.)
mount: 45.2 × 60.7 cm (17 13/16 × 23 7/8 in.)",False,National Gallery of Art
Arthur Siegel,Right of Assembly,1939,Photograph,,2022.0,"image: 24.6 × 19.7 cm (9 11/16 × 7 3/4 in.)
sheet: 25.2 × 20.4 cm (9 15/16 × 8 1/16 in.)",False,National Gallery of Art
Arthur Siegel,Right of Assembly,1939,Photograph,,2022.0,"image: 24.6 × 19.7 cm (9 11/16 × 7 3/4 in.)
sheet: 25.2 × 20.4 cm (9 15/16 × 8 1/16 in.)",False,National Gallery of Art
Arthur Siegel,Right of Assembly,1939,Photograph,,2022.0,"image: 24.6 × 19.7 cm (9 11/16 × 7 3/4 in.)
sheet: 25.2 × 20.4 cm (9 15/16 × 8 1/16 in.)",False,National Gallery of Art
Arthur Siegel,Right of Assembly,1939,Photograph,,2022.0,"image: 24.6 × 19.7 cm (9 11/16 × 7 3/4 in.)
sheet: 25.2 × 20.4 cm (9 15/16 × 8 1/16 in.)",False,National Gallery of Art
Arthur Siegel,Right of Assembly,1939,Photograph,,2022.0,"image: 24.6 × 19.7 cm (9 11/16 × 7 3/4 in.)
sheet: 25.2 × 20.4 cm (9 15/16 × 8 1/16 in.)",False,National Gallery of Art
Arthur Siegel,Right of Assembly,1939,Photograph,,2022.0,"image: 24.6 × 19.7 cm (9 11/16 × 7 3/4 in.)
sheet: 25.2 × 20.4 cm (9 15/16 × 8 1/16 in.)",False,National Gallery of Art
Arthur Siegel,Right of Assembly,1939,Photograph,,2022.0,"image: 24.6 × 19.7 cm (9 11/16 × 7 3/4 in.)
sheet: 25.2 × 20.4 cm (9 15/16 × 8 1/16 in.)",False,National Gallery of Art
Aaron Siskind,Jalapa 48 (Homage to F.K.),1973,Photograph,,2022.0,"image: 24.7 × 24.2 cm (9 3/4 × 9 1/2 in.)
sheet: 35.3 × 27.6 cm (13 7/8 × 10 7/8 in.)",False,National Gallery of Art
Aaron Siskind,Jalapa 48 (Homage to F.K.),1973,Photograph,,2022.0,"image: 24.7 × 24.2 cm (9 3/4 × 9 1/2 in.)
sheet: 35.3 × 27.6 cm (13 7/8 × 10 7/8 in.)",False,National Gallery of Art
Aaron Siskind,Jalapa 48 (Homage to F.K.),1973,Photograph,,2022.0,"image: 24.7 × 24.2 cm (9 3/4 × 9 1/2 in.)
sheet: 35.3 × 27.6 cm (13 7/8 × 10 7/8 in.)",False,National Gallery of Art
Aaron Siskind,Jalapa 48 (Homage to F.K.),1973,Photograph,,2022.0,"image: 24.7 × 24.2 cm (9 3/4 × 9 1/2 in.)
sheet: 35.3 × 27.6 cm (13 7/8 × 10 7/8 in.)",False,National Gallery of Art
Aaron Siskind,Jalapa 48 (Homage to F.K.),1973,Photograph,,2022.0,"image: 24.7 × 24.2 cm (9 3/4 × 9 1/2 in.)
sheet: 35.3 × 27.6 cm (13 7/8 × 10 7/8 in.)",False,National Gallery of Art
Aaron Siskind,Jalapa 48 (Homage to F.K.),1973,Photograph,,2022.0,"image: 24.7 × 24.2 cm (9 3/4 × 9 1/2 in.)
sheet: 35.3 × 27.6 cm (13 7/8 × 10 7/8 in.)",False,National Gallery of Art
Man Ray,Électricité,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,Électricité,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,Électricité,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,Électricité,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,Électricité,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,Électricité,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,Électricité,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Berenice Abbott,"St. Paul’s Chapel, Broadway between Fulton and Vesey Streets, Manhattan",1938,Photograph,,2022.0,"image: 23.6 × 19.3 cm (9 5/16 × 7 5/8 in.)
sheet: 25.1 × 20.3 cm (9 7/8 × 8 in.)",False,National Gallery of Art
Berenice Abbott,"St. Paul’s Chapel, Broadway between Fulton and Vesey Streets, Manhattan",1938,Photograph,,2022.0,"image: 23.6 × 19.3 cm (9 5/16 × 7 5/8 in.)
sheet: 25.1 × 20.3 cm (9 7/8 × 8 in.)",False,National Gallery of Art
Berenice Abbott,"St. Paul’s Chapel, Broadway between Fulton and Vesey Streets, Manhattan",1938,Photograph,,2022.0,"image: 23.6 × 19.3 cm (9 5/16 × 7 5/8 in.)
sheet: 25.1 × 20.3 cm (9 7/8 × 8 in.)",False,National Gallery of Art
Berenice Abbott,"St. Paul’s Chapel, Broadway between Fulton and Vesey Streets, Manhattan",1938,Photograph,,2022.0,"image: 23.6 × 19.3 cm (9 5/16 × 7 5/8 in.)
sheet: 25.1 × 20.3 cm (9 7/8 × 8 in.)",False,National Gallery of Art
Berenice Abbott,"St. Paul’s Chapel, Broadway between Fulton and Vesey Streets, Manhattan",1938,Photograph,,2022.0,"image: 23.6 × 19.3 cm (9 5/16 × 7 5/8 in.)
sheet: 25.1 × 20.3 cm (9 7/8 × 8 in.)",False,National Gallery of Art
Berenice Abbott,"St. Paul’s Chapel, Broadway between Fulton and Vesey Streets, Manhattan",1938,Photograph,,2022.0,"image: 23.6 × 19.3 cm (9 5/16 × 7 5/8 in.)
sheet: 25.1 × 20.3 cm (9 7/8 × 8 in.)",False,National Gallery of Art
Berenice Abbott,"Cedar Street from William Street, Manhattan",1936,Photograph,,2022.0,"image: 24.4 × 19.1 cm (9 5/8 × 7 1/2 in.)
sheet: 25.4 × 20.3 cm (10 × 8 in.)",False,National Gallery of Art
Berenice Abbott,"Cedar Street from William Street, Manhattan",1936,Photograph,,2022.0,"image: 24.4 × 19.1 cm (9 5/8 × 7 1/2 in.)
sheet: 25.4 × 20.3 cm (10 × 8 in.)",False,National Gallery of Art
Berenice Abbott,"Cedar Street from William Street, Manhattan",1936,Photograph,,2022.0,"image: 24.4 × 19.1 cm (9 5/8 × 7 1/2 in.)
sheet: 25.4 × 20.3 cm (10 × 8 in.)",False,National Gallery of Art
Berenice Abbott,"Cedar Street from William Street, Manhattan",1936,Photograph,,2022.0,"image: 24.4 × 19.1 cm (9 5/8 × 7 1/2 in.)
sheet: 25.4 × 20.3 cm (10 × 8 in.)",False,National Gallery of Art
Berenice Abbott,"Cedar Street from William Street, Manhattan",1936,Photograph,,2022.0,"image: 24.4 × 19.1 cm (9 5/8 × 7 1/2 in.)
sheet: 25.4 × 20.3 cm (10 × 8 in.)",False,National Gallery of Art
Berenice Abbott,"Cedar Street from William Street, Manhattan",1936,Photograph,,2022.0,"image: 24.4 × 19.1 cm (9 5/8 × 7 1/2 in.)
sheet: 25.4 × 20.3 cm (10 × 8 in.)",False,National Gallery of Art
Berenice Abbott,"Cedar Street from William Street, Manhattan",1936,Photograph,,2022.0,"image: 24.4 × 19.1 cm (9 5/8 × 7 1/2 in.)
sheet: 25.4 × 20.3 cm (10 × 8 in.)",False,National Gallery of Art
Margaret Bourke-White,"East Feliciana Parish, Louisiana",1936,Photograph,,2022.0,"image: 16.5 × 11.7 cm (6 1/2 × 4 5/8 in.)
sheet: 16.8 × 12 cm (6 5/8 × 4 3/4 in.)
mount: 29.8 × 21.2 cm (11 3/4 × 8 3/8 in.)",False,National Gallery of Art
Margaret Bourke-White,"East Feliciana Parish, Louisiana",1936,Photograph,,2022.0,"image: 16.5 × 11.7 cm (6 1/2 × 4 5/8 in.)
sheet: 16.8 × 12 cm (6 5/8 × 4 3/4 in.)
mount: 29.8 × 21.2 cm (11 3/4 × 8 3/8 in.)",False,National Gallery of Art
Margaret Bourke-White,"East Feliciana Parish, Louisiana",1936,Photograph,,2022.0,"image: 16.5 × 11.7 cm (6 1/2 × 4 5/8 in.)
sheet: 16.8 × 12 cm (6 5/8 × 4 3/4 in.)
mount: 29.8 × 21.2 cm (11 3/4 × 8 3/8 in.)",False,National Gallery of Art
Margaret Bourke-White,"East Feliciana Parish, Louisiana",1936,Photograph,,2022.0,"image: 16.5 × 11.7 cm (6 1/2 × 4 5/8 in.)
sheet: 16.8 × 12 cm (6 5/8 × 4 3/4 in.)
mount: 29.8 × 21.2 cm (11 3/4 × 8 3/8 in.)",False,National Gallery of Art
Margaret Bourke-White,"East Feliciana Parish, Louisiana",1936,Photograph,,2022.0,"image: 16.5 × 11.7 cm (6 1/2 × 4 5/8 in.)
sheet: 16.8 × 12 cm (6 5/8 × 4 3/4 in.)
mount: 29.8 × 21.2 cm (11 3/4 × 8 3/8 in.)",False,National Gallery of Art
Margaret Bourke-White,"East Feliciana Parish, Louisiana",1936,Photograph,,2022.0,"image: 16.5 × 11.7 cm (6 1/2 × 4 5/8 in.)
sheet: 16.8 × 12 cm (6 5/8 × 4 3/4 in.)
mount: 29.8 × 21.2 cm (11 3/4 × 8 3/8 in.)",False,National Gallery of Art
Margaret Bourke-White,"East Feliciana Parish, Louisiana",1936,Photograph,,2022.0,"image: 16.5 × 11.7 cm (6 1/2 × 4 5/8 in.)
sheet: 16.8 × 12 cm (6 5/8 × 4 3/4 in.)
mount: 29.8 × 21.2 cm (11 3/4 × 8 3/8 in.)",False,National Gallery of Art
Imogen Cunningham,False Hellebore,1926,Photograph,,2022.0,"image: 28.9 × 23 cm (11 3/8 × 9 1/16 in.)
sheet: 35.3 × 27.8 cm (13 7/8 × 10 15/16 in.)",False,National Gallery of Art
Imogen Cunningham,False Hellebore,1926,Photograph,,2022.0,"image: 28.9 × 23 cm (11 3/8 × 9 1/16 in.)
sheet: 35.3 × 27.8 cm (13 7/8 × 10 15/16 in.)",False,National Gallery of Art
Imogen Cunningham,False Hellebore,1926,Photograph,,2022.0,"image: 28.9 × 23 cm (11 3/8 × 9 1/16 in.)
sheet: 35.3 × 27.8 cm (13 7/8 × 10 15/16 in.)",False,National Gallery of Art
Imogen Cunningham,False Hellebore,1926,Photograph,,2022.0,"image: 28.9 × 23 cm (11 3/8 × 9 1/16 in.)
sheet: 35.3 × 27.8 cm (13 7/8 × 10 15/16 in.)",False,National Gallery of Art
Imogen Cunningham,False Hellebore,1926,Photograph,,2022.0,"image: 28.9 × 23 cm (11 3/8 × 9 1/16 in.)
sheet: 35.3 × 27.8 cm (13 7/8 × 10 15/16 in.)",False,National Gallery of Art
Imogen Cunningham,False Hellebore,1926,Photograph,,2022.0,"image: 28.9 × 23 cm (11 3/8 × 9 1/16 in.)
sheet: 35.3 × 27.8 cm (13 7/8 × 10 15/16 in.)",False,National Gallery of Art
Imogen Cunningham,False Hellebore,1926,Photograph,,2022.0,"image: 17.2 × 15.3 cm (6 3/4 × 6 in.)
sheet: 25.3 × 20 cm (9 15/16 × 7 7/8 in.)",False,National Gallery of Art
Imogen Cunningham,False Hellebore,1926,Photograph,,2022.0,"image: 17.2 × 15.3 cm (6 3/4 × 6 in.)
sheet: 25.3 × 20 cm (9 15/16 × 7 7/8 in.)",False,National Gallery of Art
Imogen Cunningham,False Hellebore,1926,Photograph,,2022.0,"image: 17.2 × 15.3 cm (6 3/4 × 6 in.)
sheet: 25.3 × 20 cm (9 15/16 × 7 7/8 in.)",False,National Gallery of Art
Imogen Cunningham,False Hellebore,1926,Photograph,,2022.0,"image: 17.2 × 15.3 cm (6 3/4 × 6 in.)
sheet: 25.3 × 20 cm (9 15/16 × 7 7/8 in.)",False,National Gallery of Art
Imogen Cunningham,False Hellebore,1926,Photograph,,2022.0,"image: 17.2 × 15.3 cm (6 3/4 × 6 in.)
sheet: 25.3 × 20 cm (9 15/16 × 7 7/8 in.)",False,National Gallery of Art
Imogen Cunningham,False Hellebore,1926,Photograph,,2022.0,"image: 17.2 × 15.3 cm (6 3/4 × 6 in.)
sheet: 25.3 × 20 cm (9 15/16 × 7 7/8 in.)",False,National Gallery of Art
Man Ray,La Maison,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,La Maison,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,La Maison,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,La Maison,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,La Maison,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,La Maison,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,La Maison,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Man Ray,La Maison,1931,Photograph,,2022.0,"image: 26 × 20.5 cm (10 1/4 × 8 1/16 in.)
mount: 37.5 × 27.5 cm (14 3/4 × 10 13/16 in.)",False,National Gallery of Art
Maxime Du Camp,"Grand Temple d'Isis, a Philoe",1850,Photograph,,2022.0,"image/sheet: 17.1 × 22.1 cm (6 3/4 × 8 11/16 in.)
mount: 30.7 × 44.9 cm (12 1/16 × 17 11/16 in.)",False,National Gallery of Art
Maxime Du Camp,"Grand Temple d'Isis, a Philoe",1850,Photograph,,2022.0,"image/sheet: 17.1 × 22.1 cm (6 3/4 × 8 11/16 in.)
mount: 30.7 × 44.9 cm (12 1/16 × 17 11/16 in.)",False,National Gallery of Art
Maxime Du Camp,"Grand Temple d'Isis, a Philoe",1850,Photograph,,2022.0,"image/sheet: 17.1 × 22.1 cm (6 3/4 × 8 11/16 in.)
mount: 30.7 × 44.9 cm (12 1/16 × 17 11/16 in.)",False,National Gallery of Art
Maxime Du Camp,"Grand Temple d'Isis, a Philoe",1850,Photograph,,2022.0,"image/sheet: 17.1 × 22.1 cm (6 3/4 × 8 11/16 in.)
mount: 30.7 × 44.9 cm (12 1/16 × 17 11/16 in.)",False,National Gallery of Art
Maxime Du Camp,"Grand Temple d'Isis, a Philoe",1850,Photograph,,2022.0,"image/sheet: 17.1 × 22.1 cm (6 3/4 × 8 11/16 in.)
mount: 30.7 × 44.9 cm (12 1/16 × 17 11/16 in.)",False,National Gallery of Art
Maxime Du Camp,"Grand Temple d'Isis, a Philoe",1850,Photograph,,2022.0,"image/sheet: 17.1 × 22.1 cm (6 3/4 × 8 11/16 in.)
mount: 30.7 × 44.9 cm (12 1/16 × 17 11/16 in.)",False,National Gallery of Art
Peter Henry Emerson,Eel Catcher's Home,1886,Photograph,,2022.0,"image/sheet: 20.7 × 29.1 cm (8 1/8 × 11 7/16 in.)
mount: 29.1 × 41.1 cm (11 7/16 × 16 3/16 in.)",False,National Gallery of Art
Peter Henry Emerson,Eel Catcher's Home,1886,Photograph,,2022.0,"image/sheet: 20.7 × 29.1 cm (8 1/8 × 11 7/16 in.)
mount: 29.1 × 41.1 cm (11 7/16 × 16 3/16 in.)",False,National Gallery of Art
Peter Henry Emerson,Eel Catcher's Home,1886,Photograph,,2022.0,"image/sheet: 20.7 × 29.1 cm (8 1/8 × 11 7/16 in.)
mount: 29.1 × 41.1 cm (11 7/16 × 16 3/16 in.)",False,National Gallery of Art
Peter Henry Emerson,Eel Catcher's Home,1886,Photograph,,2022.0,"image/sheet: 20.7 × 29.1 cm (8 1/8 × 11 7/16 in.)
mount: 29.1 × 41.1 cm (11 7/16 × 16 3/16 in.)",False,National Gallery of Art
Peter Henry Emerson,Eel Catcher's Home,1886,Photograph,,2022.0,"image/sheet: 20.7 × 29.1 cm (8 1/8 × 11 7/16 in.)
mount: 29.1 × 41.1 cm (11 7/16 × 16 3/16 in.)",False,National Gallery of Art
Peter Henry Emerson,Eel Catcher's Home,1886,Photograph,,2022.0,"image/sheet: 20.7 × 29.1 cm (8 1/8 × 11 7/16 in.)
mount: 29.1 × 41.1 cm (11 7/16 × 16 3/16 in.)",False,National Gallery of Art
Peter Henry Emerson,Eel Catcher's Home,1886,Photograph,,2022.0,"image/sheet: 20.7 × 29.1 cm (8 1/8 × 11 7/16 in.)
mount: 29.1 × 41.1 cm (11 7/16 × 16 3/16 in.)",False,National Gallery of Art
Frederick H. Evans,Château de Chinon from across the River,1906–1907,Photograph,,2022.0,"image/sheet: 14.6 × 23.9 cm (5 3/4 × 9 7/16 in.)
mount: 33.8 × 50.8 cm (13 5/16 × 20 in.)",False,National Gallery of Art
Frederick H. Evans,Château de Chinon from across the River,1906–1907,Photograph,,2022.0,"image/sheet: 14.6 × 23.9 cm (5 3/4 × 9 7/16 in.)
mount: 33.8 × 50.8 cm (13 5/16 × 20 in.)",False,National Gallery of Art
Frederick H. Evans,Château de Chinon from across the River,1906–1907,Photograph,,2022.0,"image/sheet: 14.6 × 23.9 cm (5 3/4 × 9 7/16 in.)
mount: 33.8 × 50.8 cm (13 5/16 × 20 in.)",False,National Gallery of Art
Frederick H. Evans,Château de Chinon from across the River,1906–1907,Photograph,,2022.0,"image/sheet: 14.6 × 23.9 cm (5 3/4 × 9 7/16 in.)
mount: 33.8 × 50.8 cm (13 5/16 × 20 in.)",False,National Gallery of Art
Frederick H. Evans,Château de Chinon from across the River,1906–1907,Photograph,,2022.0,"image/sheet: 14.6 × 23.9 cm (5 3/4 × 9 7/16 in.)
mount: 33.8 × 50.8 cm (13 5/16 × 20 in.)",False,National Gallery of Art
Frederick H. Evans,Château de Chinon from across the River,1906–1907,Photograph,,2022.0,"image/sheet: 14.6 × 23.9 cm (5 3/4 × 9 7/16 in.)
mount: 33.8 × 50.8 cm (13 5/16 × 20 in.)",False,National Gallery of Art
Frederick H. Evans,Château de Chinon from across the River,1906–1907,Photograph,,2022.0,"image/sheet: 14.6 × 23.9 cm (5 3/4 × 9 7/16 in.)
mount: 33.8 × 50.8 cm (13 5/16 × 20 in.)",False,National Gallery of Art
Emmet Gowin,"Edith and Berry Necklace, Danville, Virginia",1971,Photograph,,2022.0,"image: 19.7 × 24.5 cm (7 3/4 × 9 5/8 in.)
sheet: 20.3 × 25.4 cm (8 × 10 in.)",False,National Gallery of Art
Emmet Gowin,"Edith and Berry Necklace, Danville, Virginia",1971,Photograph,,2022.0,"image: 19.7 × 24.5 cm (7 3/4 × 9 5/8 in.)
sheet: 20.3 × 25.4 cm (8 × 10 in.)",False,National Gallery of Art
Emmet Gowin,"Edith and Berry Necklace, Danville, Virginia",1971,Photograph,,2022.0,"image: 19.7 × 24.5 cm (7 3/4 × 9 5/8 in.)
sheet: 20.3 × 25.4 cm (8 × 10 in.)",False,National Gallery of Art
Emmet Gowin,"Edith and Berry Necklace, Danville, Virginia",1971,Photograph,,2022.0,"image: 19.7 × 24.5 cm (7 3/4 × 9 5/8 in.)
sheet: 20.3 × 25.4 cm (8 × 10 in.)",False,National Gallery of Art
Emmet Gowin,"Edith and Berry Necklace, Danville, Virginia",1971,Photograph,,2022.0,"image: 19.7 × 24.5 cm (7 3/4 × 9 5/8 in.)
sheet: 20.3 × 25.4 cm (8 × 10 in.)",False,National Gallery of Art
Emmet Gowin,"Edith and Berry Necklace, Danville, Virginia",1971,Photograph,,2022.0,"image: 19.7 × 24.5 cm (7 3/4 × 9 5/8 in.)
sheet: 20.3 × 25.4 cm (8 × 10 in.)",False,National Gallery of Art
Emmet Gowin,"Edith and Berry Necklace, Danville, Virginia",1971,Photograph,,2022.0,"image: 19.7 × 24.5 cm (7 3/4 × 9 5/8 in.)
sheet: 20.3 × 25.4 cm (8 × 10 in.)",False,National Gallery of Art
Emmet Gowin,"Spring Snow, View of Rennie Booher’s House, Danville, Virginia",1974,Photograph,,2022.0,"image: 20.1 × 25.2 cm (7 15/16 × 9 15/16 in.)
sheet: 20.3 × 25.4 cm (8 × 10 in.)",False,National Gallery of Art
Emmet Gowin,"Spring Snow, View of Rennie Booher’s House, Danville, Virginia",1974,Photograph,,2022.0,"image: 20.1 × 25.2 cm (7 15/16 × 9 15/16 in.)
sheet: 20.3 × 25.4 cm (8 × 10 in.)",False,National Gallery of Art
Emmet Gowin,"Spring Snow, View of Rennie Booher’s House, Danville, Virginia",1974,Photograph,,2022.0,"image: 20.1 × 25.2 cm (7 15/16 × 9 15/16 in.)
sheet: 20.3 × 25.4 cm (8 × 10 in.)",False,National Gallery of Art
